subclase_id,label_producto,venta_mensual,precio_cat,año,precio_mensual,volumen_mensual,venta_costo_mensual,year,costo_prov,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,costo_venta_ratio,label_tienda_7.0
1153.0,1.0,1558.29,79.9,2017.0,62.3316,25.0,1800.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155112334674547,False
1153.0,1.0,378.02,79.9,2017.0,63.0033333333333,6.0,432.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1427966774244749,False
1153.0,1.0,508.02,79.9,2017.0,63.5025,8.0,576.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13381362938467,False
1153.0,1.0,602.68,79.9,2017.0,66.9644444444444,9.0,648.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075197451383819,False
1153.0,1.0,1410.91,64.5,2017.0,67.1861904761904,21.0,1512.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0716487940407253,False
1153.0,1.0,809.32,79.9,2017.0,67.4433333333333,12.0,864.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0675628923046507,False
1153.0,1.0,136.99,1.0,2017.0,68.495,2.0,144.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051171618366304,False
1153.0,1.0,344.4,79.9,2017.0,68.88,5.0,360.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0452961672473868,False
1153.0,1.0,487.77,129.0,2017.0,69.6814285714285,7.0,504.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0332738790823544,False
1153.0,1.0,5970.75,49.9,2017.0,71.0803571428571,84.0,4620.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737721391784952,False
1153.0,1.0,7385.66,44.95,2017.0,72.408431372549,102.0,4080.0,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524218553250488,False
1153.0,1.0,8212.3,89.9,2017.0,72.675221238938,113.0,4520.0,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503939213131522,False
1153.0,1.0,4952.38,89.9,2017.0,72.8291176470588,68.0,2720.0,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492308748520913,False
1153.0,1.0,5972.8,44.95,2017.0,72.8390243902439,82.0,3280.0,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491561746584517,False
1153.0,1.0,6165.73,49.9,2017.0,73.4015476190476,84.0,4620.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7493030022397997,False
1153.0,1.0,7341.85,89.9,2017.0,73.4185,100.0,4000.0,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544821809217023,False
1153.0,1.0,3625.26,89.9,2017.0,75.52625,48.0,2304.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355406232932258,False
1153.0,1.0,3780.26,89.9,2017.0,75.6052,50.0,2400.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348769661346044,False
1153.0,1.0,6139.66,89.9,2017.0,75.7982716049382,81.0,3888.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332598222051384,False
1153.0,1.0,2501.71,99.9,2017.0,75.8093939393939,33.0,1815.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725503755431285,False
1153.0,1.0,20352.3,69.9,2017.0,75.9414179104477,268.0,10720.0,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267217955710166,False
1153.0,1.0,3270.51,99.9,2017.0,76.0583720930232,43.0,2365.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231288086567538,False
1153.0,1.0,3883.52,89.9,2017.0,76.1474509803921,51.0,2448.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6303559657218194,False
1153.0,1.0,3435.86,89.9,2017.0,76.3524444444444,45.0,2160.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6286635660358687,False
1153.0,1.0,6520.36,89.9,2017.0,76.7101176470588,85.0,4080.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257323215282592,False
1153.0,1.0,2774.5,89.9,2017.0,77.0694444444444,36.0,1728.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6228149216074969,False
1153.0,1.0,3007.0,89.9,2017.0,77.1025641025641,39.0,1872.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225473894246758,False
1153.0,1.0,77.5,89.9,2017.0,77.5,1.0,50.0,7.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,False
1153.0,1.0,77.5,89.9,2017.0,77.5,1.0,50.0,7.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,False
1153.0,1.0,3022.5,89.9,2017.0,77.5,39.0,1872.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193548387096774,False
1153.0,1.0,4960.0,89.9,2017.0,77.5,64.0,3072.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193548387096774,False
1153.0,1.0,2480.0,89.9,2017.0,77.5,32.0,1536.0,7.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193548387096774,False
1153.0,1.0,1631.89,99.9,2017.0,77.7090476190476,21.0,1155.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077682932060372,False
1153.0,1.0,3585.85,99.9,2017.0,77.9532608695652,46.0,2530.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705550985122077,False
1153.0,1.0,311.91,129.0,2017.0,77.9775,4.0,288.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233432720977204,False
1153.0,1.0,1796.37,99.9,2017.0,78.1030434782608,23.0,1265.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7041979102300752,False
1153.0,1.0,1093.62,99.9,2017.0,78.1157142857142,14.0,770.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040836853751761,False
1153.0,1.0,783.65,129.0,2017.0,78.365,10.0,720.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9187775154724686,False
1153.0,1.0,2126.98,99.9,2017.0,78.777037037037,27.0,1485.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6981729964550677,False
1153.0,1.0,1497.66,99.9,2017.0,78.8242105263157,19.0,1045.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977551647236355,False
1153.0,1.0,3712.57,99.9,2017.0,78.9908510638297,47.0,2585.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962831677247836,False
1153.0,1.0,396.12,99.9,2017.0,79.224,5.0,275.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942340704836918,False
1153.0,1.0,2772.92,99.9,2017.0,79.2262857142857,35.0,1925.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942140415158028,False
1153.0,1.0,1985.05,99.9,2017.0,79.402,25.0,1500.0,7.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556484723306718,False
1153.0,1.0,3496.26,99.9,2017.0,79.4604545454545,44.0,2640.0,7.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7550925846475948,False
1153.0,1.0,2066.98,99.9,2017.0,79.4992307692307,26.0,1430.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6918305934261579,False
1153.0,1.0,1352.06,99.9,2017.0,79.5329411764705,17.0,935.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6915373578095647,False
1153.0,1.0,1593.09,99.9,2017.0,79.6545,20.0,1100.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904820192205086,False
1153.0,1.0,3117.31,99.9,2017.0,79.9310256410256,39.0,2145.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688093259893947,False
1153.0,1.0,4159.29,49.95,2017.0,79.9863461538461,52.0,2860.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876173577701964,False
1153.0,1.0,2799.69,99.9,2017.0,79.9911428571428,35.0,1925.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875761244994981,False
1153.0,1.0,2321.16,99.9,2017.0,80.04,29.0,1595.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871564217891055,False
1153.0,1.0,2163.22,99.9,2017.0,80.1192592592592,27.0,1485.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864766413032425,False
1153.0,1.0,3685.68,99.9,2017.0,80.1234782608695,46.0,2530.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864404940200994,False
1153.0,1.0,1042.0,99.9,2017.0,80.1538461538461,13.0,715.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6861804222648752,False
1153.0,1.0,1603.48,99.9,2017.0,80.174,20.0,1100.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860079327462768,False
1153.0,1.0,4013.0,49.95,2017.0,80.26,50.0,2750.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852728631946174,False
1153.0,1.0,1043.46,99.9,2017.0,80.2661538461538,13.0,715.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852203246890154,False
1153.0,1.0,2411.28,99.9,2017.0,80.376,30.0,1650.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842838658305962,False
1153.0,1.0,4262.8,99.9,2017.0,80.4301886792452,53.0,2915.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68382283944825,False
1153.0,1.0,2412.96,99.9,2017.0,80.432,30.0,1650.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6838074398249453,False
1153.0,1.0,2738.52,99.9,2017.0,80.5447058823529,34.0,1870.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828505908300834,False
1153.0,1.0,886.98,99.9,2017.0,80.6345454545454,11.0,605.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682089787819342,False
1153.0,1.0,886.98,99.9,2017.0,80.6345454545454,11.0,605.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682089787819342,False
1153.0,1.0,2419.82,99.9,2017.0,80.6606666666666,30.0,1650.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818688993396202,False
1153.0,1.0,2258.59,99.9,2017.0,80.6639285714285,28.0,1540.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818413257828999,False
1153.0,1.0,1532.84,99.9,2017.0,80.6757894736842,19.0,1045.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817410819133113,False
1153.0,1.0,645.86,99.9,2017.0,80.7325,8.0,440.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812621930449323,False
1153.0,1.0,3229.32,99.9,2017.0,80.733,40.0,2200.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812579738149207,False
1153.0,1.0,1616.08,99.9,2017.0,80.804,20.0,1100.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806593732983516,False
1153.0,1.0,4363.68,99.9,2017.0,80.8088888888888,54.0,2970.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806181938180618,False
1153.0,1.0,7518.37,49.95,2017.0,80.842688172043,93.0,5115.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803336361471968,False
1153.0,1.0,4934.46,49.95,2017.0,80.8927868852459,61.0,3355.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679912290301269,False
1153.0,1.0,6395.81,99.9,2017.0,80.9596202531645,79.0,4345.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679351012616072,False
1153.0,1.0,11103.8,99.9,2017.0,81.0496350364963,137.0,7535.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785965165078622,False
1153.0,1.0,6734.28,49.95,2017.0,81.1359036144578,83.0,4565.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778749918328314,False
1153.0,1.0,1379.57,99.9,2017.0,81.1511764705882,17.0,935.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777474140493053,False
1153.0,1.0,4710.53,99.9,2017.0,81.2160344827586,58.0,3190.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772061742521542,False
1153.0,1.0,2437.05,99.9,2017.0,81.235,30.0,1650.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770480704129993,False
1153.0,1.0,2600.68,99.9,2017.0,81.27125,32.0,1760.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767460817939924,False
1153.0,1.0,2844.96,99.9,2017.0,81.2845714285714,35.0,1925.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676635172375007,False
1153.0,1.0,4471.51,99.9,2017.0,81.3001818181818,55.0,3025.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765052521407757,False
1153.0,1.0,8212.45,99.9,2017.0,81.3113861386138,101.0,5555.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764120329499722,False
1153.0,1.0,2196.9,99.9,2017.0,81.3666666666666,27.0,1485.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759524784924211,False
1153.0,1.0,895.62,99.9,2017.0,81.42,11.0,605.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755097027757307,False
1153.0,1.0,6270.94,99.9,2017.0,81.4407792207792,77.0,4235.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6753373497434196,False
1153.0,1.0,1059.22,99.9,2017.0,81.4784615384615,13.0,715.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750250184097732,False
1153.0,1.0,1386.46,99.9,2017.0,81.5564705882352,17.0,935.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743793546153513,False
1153.0,1.0,5220.42,99.9,2017.0,81.5690625,64.0,3520.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742752498841089,False
1153.0,1.0,2936.54,99.9,2017.0,81.5705555555555,36.0,1980.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742629080482473,False
1153.0,1.0,1715.44,99.9,2017.0,81.687619047619,21.0,1155.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732966469244042,False
1153.0,1.0,2206.3,99.9,2017.0,81.7148148148148,27.0,1485.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673072564927707,False
1153.0,1.0,3840.76,49.95,2017.0,81.7182978723404,47.0,2585.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730438767327299,False
1153.0,1.0,4908.6,99.9,2017.0,81.81,60.0,3300.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672289451167339,False
1153.0,1.0,1308.96,99.9,2017.0,81.81,16.0,880.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672289451167339,False
1153.0,1.0,1636.2,99.9,2017.0,81.81,20.0,1100.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672289451167339,False
1153.0,1.0,981.74,99.9,2017.0,81.8116666666666,12.0,660.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722757552916251,False
1153.0,1.0,5244.84,99.9,2017.0,81.950625,64.0,3520.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6711358211117975,False
1153.0,1.0,1885.94,99.9,2017.0,81.9973913043478,23.0,1265.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707530462262851,False
1153.0,1.0,1722.32,99.9,2017.0,82.015238095238,21.0,1155.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706070881137072,False
1153.0,1.0,2792.09,99.9,2017.0,82.120294117647,34.0,1870.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697491843027982,False
1153.0,1.0,1067.84,99.9,2017.0,82.1415384615384,13.0,715.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695759664369194,False
1153.0,1.0,8632.63,99.9,2017.0,82.2155238095238,105.0,5775.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689734182977841,False
1153.0,1.0,1974.08,99.9,2017.0,82.2533333333333,24.0,1320.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686659101961421,False
1153.0,1.0,1481.2,99.9,2017.0,82.2888888888888,18.0,990.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683769916284094,False
1153.0,1.0,29049.93,49.9,2017.0,82.294419263456,353.0,21533.0,7.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412410288079868,False
1153.0,1.0,5856.0,99.9,2017.0,82.4788732394366,71.0,3905.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6668374316939891,False
1153.0,1.0,3134.64,99.9,2017.0,82.4905263157894,38.0,2090.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667432304826073,False
1153.0,1.0,2807.4,99.9,2017.0,82.5705882352941,34.0,1870.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660967443185866,False
1153.0,1.0,248.2,129.0,2017.0,82.7333333333333,3.0,216.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8702659145850121,False
1153.0,1.0,1489.84,99.9,2017.0,82.7688888888888,18.0,990.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645008860011814,False
1153.0,1.0,2152.92,99.9,2017.0,82.8046153846153,26.0,1430.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642141835274882,False
1153.0,1.0,1076.46,99.9,2017.0,82.8046153846153,13.0,715.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642141835274882,False
1153.0,1.0,2816.02,99.9,2017.0,82.8241176470588,34.0,1870.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640577836805136,False
1153.0,1.0,2402.66,99.9,2017.0,82.8503448275862,29.0,1595.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66384756894442,False
1153.0,1.0,2734.2,99.9,2017.0,82.8545454545454,33.0,1980.0,7.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241606319947335,False
1153.0,1.0,912.84,99.9,2017.0,82.9854545454545,11.0,605.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627667499233162,False
1153.0,1.0,1412.32,99.9,2017.0,83.0776470588235,17.0,935.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6620312677013708,False
1153.0,1.0,8661.06,99.9,2017.0,83.279423076923,104.0,5720.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6604272456258241,False
1153.0,1.0,2419.9,99.9,2017.0,83.4448275862068,29.0,1595.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591181453779081,False
1153.0,1.0,2170.16,99.9,2017.0,83.4676923076923,26.0,1430.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658937589855126,False
1153.0,1.0,2838.71,59.9,2017.0,83.4914705882352,34.0,1870.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658749925142054,False
1153.0,1.0,2423.44,99.9,2017.0,83.5668965517241,29.0,1595.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581553494206582,False
1153.0,1.0,12310.72,49.97,2017.0,83.7463945578231,147.0,8085.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567446908060618,False
1153.0,1.0,1257.32,99.9,2017.0,83.8213333333333,15.0,825.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656157541437343,False
1153.0,1.0,2196.06,99.9,2017.0,84.4638461538461,26.0,1560.0,7.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7103631048332013,False
1153.0,1.0,1267.11,64.5,2017.0,84.474,15.0,1080.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8523332623055615,False
1153.0,1.0,7281.71,99.9,2017.0,84.6710465116279,86.0,4730.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495726965232068,False
1153.0,1.0,6906.56,99.9,2017.0,85.2661728395061,81.0,4455.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450389195199926,False
1153.0,1.0,6071.5,99.9,2017.0,85.5140845070422,71.0,3905.0,7.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431689038952483,False
1153.0,1.0,770.62,129.0,2017.0,85.6244444444444,9.0,648.0,7.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408813682489424,False
